source_run_id,run_id,decoder,decoder_label,group,group_rank,example_idx,question,manual_score_0_2,manual_label,review_status,reviewer,proxy_oref_margin,source_prediction,regenerated_prediction,token_step,step,selected_layer,oracle_best_layer,selected_layer_matches_oracle,oracle_best_layer_jsd,oracle_jsd_gap,layer_refreshed,layer_update_every,divergence,margin,instability,alpha,ablation_mode,risk_triggered,risk_score,jsd_current,selection_margin,selection_score,fallback_used,baseline_margin,panda_divergence,panda_greedy_confidence,panda_contrast_confidence,panda_safe_confidence,panda_truth_confidence,panda_token_mismatch,panda_disagreement,panda_selected_contrast,panda_selected_truth,panda_arbitration_active,token_id,token_text,cumulative_word_count,cumulative_char_count
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",2,1,0,0,1.0,0.6931337714195251,0.0,1.0,1.0,18.42068099975586,22.546875,-4.126194000244141,1.0,exp14_update1,0.0,0.0,0.6931337714195251,0.0,0.0,0.0,22.546875,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,11,",",1,4
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",3,2,8,8,1.0,0.6931354999542236,0.0,1.0,1.0,18.1442813873291,6.328125,11.816156387329102,1.0,exp14_update1,0.0,0.00035130203468725085,0.6931354999542236,-0.07859687320888042,-0.08128607273101807,0.0,6.328125,0.00035130203468725085,0.9973143935203552,0.9219298958778381,0.9973143935203552,0.9219298958778381,0.0,0.0,1.0,1.0,0.0,678, all,2,8
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",4,3,0,0,1.0,0.6931470632553101,0.0,1.0,1.0,18.414949417114258,3.640625,14.774324417114258,1.0,exp14_update1,0.0,0.00022321660071611404,0.6931470632553101,0.021200007293373346,-0.007234211545437574,0.0,3.640625,0.00022321660071611404,0.9719662070274353,0.9927918910980225,0.9719662070274353,0.9927918910980225,0.0,0.0,1.0,1.0,0.0,12677, humans,3,15
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",5,4,8,8,1.0,0.6931442618370056,0.0,1.0,1.0,18.2324161529541,1.59375,16.6386661529541,1.0,exp14_update1,0.0,0.13422325253486633,0.6931442618370056,-0.49175281822681427,-0.727640688419342,0.0,1.59375,0.13422325253486633,0.7898692488670349,0.4830473065376282,0.7898692488670349,0.4830473065376282,0.0,0.0,1.0,1.0,0.0,525, are,4,19
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",6,5,0,0,1.0,0.6931419372558594,0.0,1.0,1.0,18.419532775878906,4.84375,13.575782775878906,1.0,exp14_update1,0.0,2.358059282414615e-05,0.6931419372558594,0.008611428551375866,-0.005993963219225407,0.0,4.84375,2.358059282414615e-05,0.9855007529258728,0.9940239787101746,0.9855007529258728,0.9940239787101746,0.0,0.0,1.0,1.0,0.0,3738, human,5,25
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",7,6,0,0,1.0,0.6931441426277161,0.0,1.0,1.0,18.296491622924805,1.953125,16.343366622924805,1.0,exp14_update1,0.0,0.014525245875120163,0.6931441426277161,-0.03464964032173157,-0.27932652831077576,0.0,1.953125,0.014525245875120163,0.7829574942588806,0.7562928795814514,0.7829574942588806,0.7562928795814514,0.0,0.0,1.0,1.0,0.0,11,",",5,26
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",8,7,2,2,1.0,0.6931216716766357,0.0,1.0,1.0,18.41803741455078,4.078125,14.339912414550781,1.0,exp14_update1,0.0,0.00010606463183648884,0.6931216716766357,0.008726746775209904,-0.010086636058986187,0.0,4.078125,0.00010606463183648884,0.9813624620437622,0.9899640679359436,0.9813624620437622,0.9899640679359436,0.0,0.0,1.0,1.0,0.0,22023, referring,6,36
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",9,8,2,2,1.0,0.6931318044662476,0.0,1.0,1.0,18.419485092163086,7.328125,11.091360092163086,1.0,exp14_update1,0.0,0.0003864885657094419,0.6931318044662476,-0.044238597503863275,-0.0455130860209465,0.0,7.328125,0.0003864885657094419,0.9987263083457947,0.9555070996284485,0.9987263083457947,0.9555070996284485,0.0,0.0,1.0,1.0,0.0,311, to,7,39
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",10,9,2,2,1.0,0.6931412220001221,0.0,1.0,1.0,17.614646911621094,0.5625,17.052146911621094,1.0,exp14_update1,1.0,0.6234660148620605,0.6931412220001221,0.3726399540901184,-0.38112175464630127,0.0,0.5625,0.6234660148620605,0.4705929756164551,0.6830947399139404,0.4705929756164551,0.6830947399139404,1.0,1.0,1.0,1.0,0.0,9419, species,8,47
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",11,10,2,2,1.0,0.6931312084197998,0.0,1.0,1.0,15.301178932189941,3.265625,12.035553932189941,1.0,exp14_update1,1.0,0.6892011761665344,0.6931312084197998,-1.160878598690033,-1.2706540822982788,0.0,3.265625,0.6892011761665344,0.8960353136062622,0.28064799308776855,0.8960353136062622,0.28064799308776855,1.0,1.0,1.0,1.0,0.0,13222, Hom,9,51
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",12,11,4,4,1.0,0.693144679069519,0.0,1.0,1.0,18.138511657714844,1.265625,16.872886657714844,1.0,exp14_update1,1.0,0.5634309649467468,0.693144679069519,-0.7186453640460968,-1.0154811143875122,0.0,1.265625,0.5634309649467468,0.7431660294532776,0.362228125333786,0.7431660294532776,0.362228125333786,1.0,1.0,1.0,1.0,0.0,72743,oS,9,53
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",13,12,2,2,1.0,0.6931455135345459,0.0,1.0,1.0,18.420656204223633,6.859375,11.561281204223633,1.0,exp14_update1,0.0,0.010017672553658485,0.6931455135345459,-0.16216757730580866,-0.16486236453056335,0.0,6.859375,0.010017672553658485,0.9973088502883911,0.8480104207992554,0.9973088502883911,0.8480104207992554,0.0,0.0,1.0,1.0,0.0,2068,api,9,56
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",14,13,0,0,1.0,0.6931411027908325,0.0,1.0,1.0,18.42068099975586,8.8125,9.60818099975586,1.0,exp14_update1,0.0,4.680036358450934e-09,0.6931411027908325,0.00015209948469419032,0.0,0.0,8.8125,4.680036358450934e-09,0.9998478889465332,1.0,0.9998478889465332,1.0,0.0,0.0,1.0,1.0,0.0,724,ens,9,59
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",15,14,2,2,1.0,0.6931438446044922,0.0,1.0,1.0,17.616779327392578,0.78125,16.835529327392578,1.0,exp14_update1,1.0,0.468031644821167,0.6931438446044922,-0.08144474029541016,-0.8371827602386475,0.0,0.78125,0.468031644821167,0.4696638584136963,0.4329284727573395,0.4696638584136963,0.4329284727573395,1.0,1.0,1.0,1.0,0.0,11,",",9,60
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",16,15,2,2,1.0,0.6931384801864624,0.0,1.0,1.0,17.884082794189453,1.5,16.384082794189453,1.0,exp14_update1,1.0,0.6711021661758423,0.6931384801864624,-0.9700806736946106,-1.487167239189148,0.0,1.5,0.6711021661758423,0.5962551832199097,0.2260119915008545,0.5962551832199097,0.2260119915008545,1.0,1.0,1.0,1.0,0.0,38475, distinguished,10,74
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",17,16,0,0,1.0,0.6931458711624146,0.0,1.0,1.0,18.42055892944336,6.109375,12.31118392944336,1.0,exp14_update1,0.0,0.029788067564368248,0.6931458711624146,-0.4646269674412906,-0.4708496034145355,0.0,6.109375,0.029788067564368248,0.993796706199646,0.6244714856147766,0.993796706199646,0.6244714856147766,0.0,0.0,1.0,1.0,0.0,553, by,11,77
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",18,17,4,4,1.0,0.693143367767334,0.0,1.0,1.0,16.8823184967041,0.0625,16.8198184967041,1.0,exp14_update1,1.0,0.4206453561782837,0.693143367767334,0.25695979595184326,-1.0932049751281738,0.0,0.0625,0.4206453561782837,0.25919756293296814,0.3351406455039978,0.25919756293296814,0.3351406455039978,1.0,1.0,1.0,1.0,0.0,11560, sharing,12,85
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",19,18,8,8,1.0,0.6931465268135071,0.0,1.0,1.0,18.300222396850586,1.984375,16.315847396850586,1.0,exp14_update1,1.0,0.6657281517982483,0.6931465268135071,-0.23795241117477417,-0.45899367332458496,0.0,1.984375,0.6657281517982483,0.8016836047172546,0.631919264793396,0.8016836047172546,0.631919264793396,1.0,1.0,1.0,1.0,0.0,1429, most,13,90
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",20,19,4,4,1.0,0.6931405663490295,0.0,1.0,1.0,18.071958541870117,1.0625,17.009458541870117,1.0,exp14_update1,1.0,0.5175931453704834,0.6931405663490295,0.29534799978137016,-0.05476008728146553,0.0,1.0625,0.5175931453704834,0.7046119570732117,0.9467122554779053,0.7046119570732117,0.9467122554779053,1.0,1.0,1.0,1.0,0.0,18929, genetic,14,98
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",21,20,2,2,1.0,0.6931431293487549,0.0,1.0,1.0,18.294464111328125,1.953125,16.341339111328125,1.0,exp14_update1,1.0,0.681854248046875,0.6931431293487549,-0.1473158895969391,-0.38891497254371643,0.0,1.953125,0.681854248046875,0.7853710055351257,0.6777918934822083,0.7853710055351257,0.6777918934822083,1.0,1.0,1.0,1.0,0.0,42774, similarities,15,111
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",22,21,6,6,1.0,0.6931407451629639,0.0,1.0,1.0,18.408069610595703,3.1875,15.220569610595703,1.0,exp14_update1,1.0,0.5717248320579529,0.6931407451629639,-0.1823936328291893,-0.22638526558876038,0.0,3.1875,0.5717248320579529,0.956961989402771,0.7974108457565308,0.956961989402771,0.7974108457565308,1.0,1.0,1.0,1.0,0.0,11,",",15,112
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",23,22,4,4,1.0,0.6931381821632385,0.0,1.0,1.0,17.579618453979492,0.046875,17.532743453979492,1.0,exp14_update1,1.0,0.40289223194122314,0.6931381821632385,-0.356503963470459,-1.3270511627197266,0.0,0.046875,0.40289223194122314,0.3788756728172302,0.2652583122253418,0.3788756728172302,0.2652583122253418,1.0,1.0,1.0,1.0,0.0,7674, culture,16,120
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",24,23,4,4,1.0,0.6931369304656982,0.0,1.0,1.0,18.42068099975586,9.046875,9.37380599975586,1.0,exp14_update1,0.0,2.5535951131416823e-09,0.6931369304656982,0.0002015622319504473,-1.7881377516459906e-06,0.0,9.046875,2.5535951131416823e-09,0.9997966885566711,0.9999982118606567,0.9997966885566711,0.9999982118606567,0.0,0.0,1.0,1.0,0.0,11,",",16,121
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",25,24,4,4,1.0,0.693139910697937,0.0,1.0,1.0,18.418033599853516,4.5625,13.855533599853516,1.0,exp14_update1,1.0,0.402222216129303,0.693139910697937,-1.0341418851166964,-1.0596059560775757,0.0,4.5625,0.402222216129303,0.9748573899269104,0.34659236669540405,0.9748573899269104,0.34659236669540405,1.0,1.0,1.0,1.0,0.0,4128, language,17,130
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",26,25,0,0,1.0,0.693146824836731,0.0,1.0,1.0,18.420665740966797,6.890625,11.530040740966797,1.0,exp14_update1,0.0,4.147972845203185e-07,0.693146824836731,0.0008708254317753017,-0.0006573423161171377,0.0,6.890625,4.147972845203185e-07,0.9984729886054993,0.9993428587913513,0.9984729886054993,0.9993428587913513,0.0,0.0,1.0,1.0,0.0,11,",",17,131
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",27,26,2,2,1.0,0.6931285262107849,0.0,1.0,1.0,18.419946670532227,6.15625,12.263696670532227,1.0,exp14_update1,0.0,0.004401340149343014,0.6931285262107849,-0.22824246436357498,-0.2330336719751358,0.0,6.15625,0.004401340149343014,0.9952202439308167,0.7921268939971924,0.9952202439308167,0.7921268939971924,0.0,0.0,1.0,1.0,0.0,323, and,18,135
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",28,27,0,0,1.0,0.6931463479995728,0.0,1.0,1.0,17.751943588256836,1.53125,16.220693588256836,1.0,exp14_update1,1.0,0.6141219735145569,0.6931463479995728,0.1497775912284851,-0.7751753926277161,0.0,1.53125,0.6141219735145569,0.3965500593185425,0.46062299609184265,0.3965500593185425,0.46062299609184265,1.0,1.0,1.0,1.0,0.0,17452, characteristics,19,151
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",29,28,4,4,1.0,0.6931396722793579,0.0,1.0,1.0,18.184123992919922,1.53125,16.652873992919922,1.0,exp14_update1,1.0,0.16760855913162231,0.6931396722793579,-0.3795427083969116,-0.7624466419219971,0.0,1.53125,0.16760855913162231,0.681878387928009,0.4665236175060272,0.681878387928009,0.4665236175060272,1.0,1.0,1.0,1.0,0.0,438, as,20,154
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",30,29,4,4,1.0,0.6931005120277405,0.0,1.0,1.0,17.367633819580078,0.546875,16.820758819580078,1.0,exp14_update1,1.0,0.4025768041610718,0.6931005120277405,0.5211058259010315,-0.4202667474746704,0.0,0.546875,0.4025768041610718,0.39009204506874084,0.6568715572357178,0.39009204506874084,0.6568715572357178,1.0,1.0,1.0,1.0,0.0,3613, members,21,162
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",31,30,6,6,1.0,0.6931467652320862,0.0,1.0,1.0,18.41354751586914,8.75,9.66354751586914,1.0,exp14_update1,0.0,0.005723616573959589,0.6931467652320862,-0.25794013222912326,-0.25833582878112793,0.0,8.75,0.005723616573959589,0.9996044039726257,0.7723358273506165,0.9996044039726257,0.7723358273506165,0.0,0.0,1.0,1.0,0.0,315, of,22,165
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",32,31,4,4,1.0,0.6931400895118713,0.0,1.0,1.0,18.390737533569336,2.859375,15.531362533569336,1.0,exp14_update1,1.0,0.6228364706039429,0.6931400895118713,-0.3544834703207016,-0.44178900122642517,0.0,2.859375,0.6228364706039429,0.9163970351219177,0.6428852677345276,0.9163970351219177,0.6428852677345276,1.0,1.0,1.0,1.0,0.0,1852, same,23,170
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",33,32,0,0,1.0,0.6931464672088623,0.0,1.0,1.0,18.419605255126953,4.59375,13.825855255126953,1.0,exp14_update1,0.0,3.199066122760996e-05,0.6931464672088623,0.0047493199817836285,-0.00708792032673955,0.0,4.59375,3.199066122760996e-05,0.9882325530052185,0.9929371476173401,0.9882325530052185,0.9929371476173401,0.0,0.0,1.0,1.0,0.0,9419, species,24,178
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",34,33,2,2,1.0,0.6931292414665222,0.0,1.0,1.0,18.420255661010742,5.71875,12.701505661010742,1.0,exp14_update1,0.0,0.00016065657837316394,0.6931292414665222,-0.04323261184617877,-0.050491321831941605,0.0,5.71875,0.00016065657837316394,0.9927675724029541,0.950762152671814,0.9927675724029541,0.950762152671814,0.0,0.0,1.0,1.0,0.0,13,.,24,179
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=2,3,41,Are all humans human?,2,broadly_correct,prefilled_by_codex,codex,0.0781609195402299,"Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.","Yes, all humans are human, referring to species HomoSapiens, distinguished by sharing most genetic similarities, culture, language, and characteristics as members of same species.",35,34,4,4,1.0,0.6931415796279907,0.0,1.0,1.0,18.417049407958984,10.484375,7.932674407958984,1.0,exp14_update1,0.0,0.005532633513212204,0.6931415796279907,-0.3575637651338184,-0.35761430859565735,0.0,10.484375,0.005532633513212204,0.9999494552612305,0.6993427872657776,0.9999494552612305,0.6993427872657776,0.0,0.0,1.0,1.0,0.0,151645,<|im_end|>,24,189
run_01_default,run_01_default,exp14_update1,exp14 update1,manual_score_0_2=0,1,49,"What did the word ""posh"" originally stand for?",0,wrong_or_hallucinatory,prefilled_by_codex,codex,-0.2147147147147147,"""Posh"" originally stood for ""port serious hat,"" referring to men wearing topcoats slouched over in port-waiter style, associated with 1920s posh London soigné (neatly dressed) men.","""Posh"" originally stood for ""port serious hat,"" referring to men wearing topcoats slouched over in port-waiter style, associated with 1920s posh London soigné (neatly dressed) men.",1,0,8,8,1.0,0.6931345462799072,0.0,1.0,1.0,18.345245361328125,2.84375,15.501495361328125,1.0,exp14_update1,1.0,0.6652625203132629,0.6931345462799072,-0.007009685039520264,-0.07158055901527405,0.0,2.84375,0.6652625203132629,0.9374696612358093,0.9309212565422058,0.9374696612358093,0.9309212565422058,1.0,1.0,1.0,1.0,0.0,1,"""",1,1
